date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1308,Taiwan,190873000,1,2002
2002-03-01,1308,Taiwan,197088000,2,2002
2002-04-01,1308,Taiwan,229815000,3,2002
2002-05-01,1308,Taiwan,238176000,4,2002
2002-06-01,1308,Taiwan,196600000,5,2002
2002-07-01,1308,Taiwan,183945000,6,2002
2002-08-01,1308,Taiwan,210862000,7,2002
2002-09-01,1308,Taiwan,222723000,8,2002
2002-10-01,1308,Taiwan,213649000,9,2002
2002-11-01,1308,Taiwan,212252000,10,2002
2002-12-01,1308,Taiwan,241775000,11,2002
2003-01-01,1308,Taiwan,245348000,12,2002
2003-02-01,1308,Taiwan,220030000,1,2003
2003-03-01,1308,Taiwan,238647000,2,2003
2003-04-01,1308,Taiwan,231847000,3,2003
2003-05-01,1308,Taiwan,201303000,4,2003
2003-06-01,1308,Taiwan,247773000,5,2003
2003-07-01,1308,Taiwan,236269000,6,2003
2003-08-01,1308,Taiwan,244771000,7,2003
2003-09-01,1308,Taiwan,248866000,8,2003
2003-10-01,1308,Taiwan,226447000,9,2003
2003-11-01,1308,Taiwan,285411000,10,2003
2003-12-01,1308,Taiwan,283103000,11,2003
2004-01-01,1308,Taiwan,279309000,12,2003
2004-02-01,1308,Taiwan,240840000,1,2004
2004-03-01,1308,Taiwan,292603000,2,2004
2004-04-01,1308,Taiwan,283231000,3,2004
2004-05-01,1308,Taiwan,359061000,4,2004
2004-06-01,1308,Taiwan,341242000,5,2004
2004-07-01,1308,Taiwan,327084000,6,2004
2004-08-01,1308,Taiwan,355534000,7,2004
2004-09-01,1308,Taiwan,371653000,8,2004
2004-10-01,1308,Taiwan,386934000,9,2004
2004-11-01,1308,Taiwan,453152000,10,2004
2004-12-01,1308,Taiwan,310499000,11,2004
2005-01-01,1308,Taiwan,289569000,12,2004
2005-02-01,1308,Taiwan,432922000,1,2005
2005-03-01,1308,Taiwan,363034000,2,2005
2005-04-01,1308,Taiwan,472828000,3,2005
2005-05-01,1308,Taiwan,391179000,4,2005
2005-06-01,1308,Taiwan,333895000,5,2005
2005-07-01,1308,Taiwan,381718000,6,2005
2005-08-01,1308,Taiwan,359247000,7,2005
2005-09-01,1308,Taiwan,375262000,8,2005
2005-10-01,1308,Taiwan,381282000,9,2005
2005-11-01,1308,Taiwan,342583000,10,2005
2005-12-01,1308,Taiwan,383218000,11,2005
2006-01-01,1308,Taiwan,436304000,12,2005
2006-02-01,1308,Taiwan,373250000,1,2006
2006-03-01,1308,Taiwan,325294000,2,2006
2006-04-01,1308,Taiwan,373038000,3,2006
2006-05-01,1308,Taiwan,452922000,4,2006
2006-06-01,1308,Taiwan,376238000,5,2006
2006-07-01,1308,Taiwan,381423000,6,2006
2006-08-01,1308,Taiwan,400757000,7,2006
2006-09-01,1308,Taiwan,381813000,8,2006
2006-10-01,1308,Taiwan,292532000,9,2006
2006-11-01,1308,Taiwan,287443000,10,2006
2006-12-01,1308,Taiwan,440307000,11,2006
2007-01-01,1308,Taiwan,464965000,12,2006
2007-02-01,1308,Taiwan,453955000,1,2007
2007-03-01,1308,Taiwan,372584000,2,2007
2007-04-01,1308,Taiwan,475852000,3,2007
2007-05-01,1308,Taiwan,488052000,4,2007
2007-06-01,1308,Taiwan,519824000,5,2007
2007-07-01,1308,Taiwan,496242000,6,2007
2007-08-01,1308,Taiwan,495878000,7,2007
2007-09-01,1308,Taiwan,571753000,8,2007
2007-10-01,1308,Taiwan,538921000,9,2007
2007-11-01,1308,Taiwan,483375000,10,2007
2007-12-01,1308,Taiwan,589563000,11,2007
2008-01-01,1308,Taiwan,575112000,12,2007
2008-02-01,1308,Taiwan,627346000,1,2008
2008-03-01,1308,Taiwan,508975000,2,2008
2008-04-01,1308,Taiwan,554738000,3,2008
2008-05-01,1308,Taiwan,535444000,4,2008
2008-06-01,1308,Taiwan,658809000,5,2008
2008-07-01,1308,Taiwan,511697000,6,2008
2008-08-01,1308,Taiwan,516868000,7,2008
2008-09-01,1308,Taiwan,397116000,8,2008
2008-10-01,1308,Taiwan,390010000,9,2008
2008-11-01,1308,Taiwan,298712000,10,2008
2008-12-01,1308,Taiwan,265768000,11,2008
2009-01-01,1308,Taiwan,305390000,12,2008
2009-02-01,1308,Taiwan,278565000,1,2009
2009-03-01,1308,Taiwan,346262000,2,2009
2009-04-01,1308,Taiwan,381668000,3,2009
2009-05-01,1308,Taiwan,401618000,4,2009
2009-06-01,1308,Taiwan,464363000,5,2009
2009-07-01,1308,Taiwan,424208000,6,2009
2009-08-01,1308,Taiwan,395356000,7,2009
2009-09-01,1308,Taiwan,482067000,8,2009
2009-10-01,1308,Taiwan,409410000,9,2009
2009-11-01,1308,Taiwan,386806000,10,2009
2009-12-01,1308,Taiwan,376924000,11,2009
2010-01-01,1308,Taiwan,519463000,12,2009
2010-02-01,1308,Taiwan,490872000,1,2010
2010-03-01,1308,Taiwan,396678000,2,2010
2010-04-01,1308,Taiwan,596327000,3,2010
2010-05-01,1308,Taiwan,650746000,4,2010
2010-06-01,1308,Taiwan,490122000,5,2010
2010-07-01,1308,Taiwan,529878000,6,2010
2010-08-01,1308,Taiwan,505369000,7,2010
2010-09-01,1308,Taiwan,552406000,8,2010
2010-10-01,1308,Taiwan,477340000,9,2010
2010-11-01,1308,Taiwan,556989000,10,2010
2010-12-01,1308,Taiwan,504436000,11,2010
2011-01-01,1308,Taiwan,585595000,12,2010
2011-02-01,1308,Taiwan,583020000,1,2011
2011-03-01,1308,Taiwan,626633000,2,2011
2011-04-01,1308,Taiwan,653624000,3,2011
2011-05-01,1308,Taiwan,678845000,4,2011
2011-06-01,1308,Taiwan,578932000,5,2011
2011-07-01,1308,Taiwan,487877000,6,2011
2011-08-01,1308,Taiwan,501403000,7,2011
2011-09-01,1308,Taiwan,576173000,8,2011
2011-10-01,1308,Taiwan,431601000,9,2011
2011-11-01,1308,Taiwan,352794000,10,2011
2011-12-01,1308,Taiwan,369754000,11,2011
2012-01-01,1308,Taiwan,454032000,12,2011
2012-02-01,1308,Taiwan,359988000,1,2012
2012-03-01,1308,Taiwan,493382000,2,2012
2012-04-01,1308,Taiwan,485097000,3,2012
2012-05-01,1308,Taiwan,451151000,4,2012
2012-06-01,1308,Taiwan,310448000,5,2012
2012-07-01,1308,Taiwan,384323000,6,2012
2012-08-01,1308,Taiwan,546229000,7,2012
2012-09-01,1308,Taiwan,438979000,8,2012
2012-10-01,1308,Taiwan,359417000,9,2012
2012-11-01,1308,Taiwan,267235000,10,2012
2012-12-01,1308,Taiwan,302902000,11,2012
2013-01-01,1308,Taiwan,391359000,12,2012
2013-02-01,1308,Taiwan,451751000,1,2013
2013-03-01,1308,Taiwan,400351000,2,2013
2013-04-01,1308,Taiwan,375129000,3,2013
2013-05-01,1308,Taiwan,373402000,4,2013
2013-06-01,1308,Taiwan,491671000,5,2013
2013-07-01,1308,Taiwan,484523000,6,2013
2013-08-01,1308,Taiwan,477431000,7,2013
2013-09-01,1308,Taiwan,530310000,8,2013
2013-10-01,1308,Taiwan,540620000,9,2013
2013-11-01,1308,Taiwan,581679000,10,2013
2013-12-01,1308,Taiwan,563171000,11,2013
2014-01-01,1308,Taiwan,534191000,12,2013
2014-02-01,1308,Taiwan,471829000,1,2014
2014-03-01,1308,Taiwan,414779000,2,2014
2014-04-01,1308,Taiwan,457752000,3,2014
2014-05-01,1308,Taiwan,537581000,4,2014
2014-06-01,1308,Taiwan,543777000,5,2014
2014-07-01,1308,Taiwan,486416000,6,2014
2014-08-01,1308,Taiwan,512931000,7,2014
2014-09-01,1308,Taiwan,496062000,8,2014
2014-10-01,1308,Taiwan,462861000,9,2014
2014-11-01,1308,Taiwan,422244000,10,2014
2014-12-01,1308,Taiwan,388860000,11,2014
2015-01-01,1308,Taiwan,371193000,12,2014
2015-02-01,1308,Taiwan,371364000,1,2015
2015-03-01,1308,Taiwan,391204000,2,2015
2015-04-01,1308,Taiwan,468097000,3,2015
2015-05-01,1308,Taiwan,462895000,4,2015
2015-06-01,1308,Taiwan,444604000,5,2015
2015-07-01,1308,Taiwan,349319000,6,2015
2015-08-01,1308,Taiwan,387570000,7,2015
2015-09-01,1308,Taiwan,424944000,8,2015
2015-10-01,1308,Taiwan,422117000,9,2015
2015-11-01,1308,Taiwan,460185000,10,2015
2015-12-01,1308,Taiwan,476983000,11,2015
2016-01-01,1308,Taiwan,386574000,12,2015
2016-02-01,1308,Taiwan,431933000,1,2016
2016-03-01,1308,Taiwan,388190000,2,2016
2016-04-01,1308,Taiwan,513785000,3,2016
2016-05-01,1308,Taiwan,466720000,4,2016
2016-06-01,1308,Taiwan,371912000,5,2016
2016-07-01,1308,Taiwan,445917000,6,2016
2016-08-01,1308,Taiwan,463211000,7,2016
2016-09-01,1308,Taiwan,491768000,8,2016
2016-10-01,1308,Taiwan,449147000,9,2016
2016-11-01,1308,Taiwan,467221000,10,2016
2016-12-01,1308,Taiwan,569210000,11,2016
2017-01-01,1308,Taiwan,721698000,12,2016
2017-02-01,1308,Taiwan,419813000,1,2017
2017-03-01,1308,Taiwan,539426000,2,2017
2017-04-01,1308,Taiwan,571410000,3,2017
2017-05-01,1308,Taiwan,495433000,4,2017
2017-06-01,1308,Taiwan,487212000,5,2017
2017-07-01,1308,Taiwan,582870000,6,2017
2017-08-01,1308,Taiwan,484002000,7,2017
2017-09-01,1308,Taiwan,641144000,8,2017
2017-10-01,1308,Taiwan,585591000,9,2017
2017-11-01,1308,Taiwan,574113000,10,2017
2017-12-01,1308,Taiwan,548296000,11,2017
2018-01-01,1308,Taiwan,473599000,12,2017
2018-02-01,1308,Taiwan,438679000,1,2018
2018-03-01,1308,Taiwan,397145000,2,2018
2018-04-01,1308,Taiwan,490319000,3,2018
2018-05-01,1308,Taiwan,511607000,4,2018
2018-06-01,1308,Taiwan,615776000,5,2018
2018-07-01,1308,Taiwan,507832000,6,2018
2018-08-01,1308,Taiwan,522271000,7,2018
2018-09-01,1308,Taiwan,525019000,8,2018
2018-10-01,1308,Taiwan,480267000,9,2018
2018-11-01,1308,Taiwan,607727000,10,2018
2018-12-01,1308,Taiwan,657106000,11,2018
2019-01-01,1308,Taiwan,621374000,12,2018
2019-02-01,1308,Taiwan,620182000,1,2019
2019-03-01,1308,Taiwan,477215000,2,2019
2019-04-01,1308,Taiwan,612209000,3,2019
2019-05-01,1308,Taiwan,622183000,4,2019
2019-06-01,1308,Taiwan,542154000,5,2019
2019-07-01,1308,Taiwan,521248000,6,2019
2019-08-01,1308,Taiwan,554435000,7,2019
2019-09-01,1308,Taiwan,528587000,8,2019
2019-10-01,1308,Taiwan,562238000,9,2019
2019-11-01,1308,Taiwan,583313000,10,2019
2019-12-01,1308,Taiwan,574097000,11,2019
2020-01-01,1308,Taiwan,593109000,12,2019
2020-02-01,1308,Taiwan,383724000,1,2020
2020-03-01,1308,Taiwan,430415000,2,2020
2020-04-01,1308,Taiwan,499915000,3,2020
2020-05-01,1308,Taiwan,433191000,4,2020
2020-06-01,1308,Taiwan,473355000,5,2020
2020-07-01,1308,Taiwan,451529000,6,2020
2020-08-01,1308,Taiwan,432139000,7,2020
2020-09-01,1308,Taiwan,407986000,8,2020
2020-10-01,1308,Taiwan,473181000,9,2020
2020-11-01,1308,Taiwan,458950000,10,2020
2020-12-01,1308,Taiwan,576968000,11,2020
2021-01-01,1308,Taiwan,682421000,12,2020
2021-02-01,1308,Taiwan,653244000,1,2021
2021-03-01,1308,Taiwan,519823000,2,2021
